	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
MSTRG.3850	1.11484934218703	1.99034687251042	6.31552656164138	1.01963424544449	0	3.72019389585441
MSTRG.3851	888.534925723066	922.525775408582	917.856526958547	958.456190717821	898.428605865866	921.678037697931
MSTRG.3852	4157.27319701545	4149.87322918424	4298.76841295723	4887.10693841544	4826.95565629409	4230.79050806043
MSTRG.3853	671.139303996594	638.901346075846	728.390730109305	694.370921147698	680.226181432367	641.733447034886
MSTRG.3854	12.2633427640574	7.9613874900417	6.31552656164138	10.1963424544449	4.4170531261842	2.79014542189081
MSTRG.3855	1635.48398498838	1558.44160117566	1480.9909787049	1705.84809262863	1616.64144418342	1725.23991920248
MSTRG.3856	1676.7334106493	1439.02078882504	1456.78146021861	1920.99091841742	1608.69074855629	1749.42117952554
MSTRG.3857	8.91879473749627	12.9372546713178	22.1043429657448	8.15707396355592	15.0179806290263	12.0906301615268
MSTRG.3858	11.1484934218703	7.9613874900417	6.31552656164138	9.17670820900041	13.2511593785526	8.37043626567243
MSTRG.3859	11752.7417653357	11651.490591676	11278.4778513312	13168.5762799156	13854.5288355894	12902.5624792971
MSTRG.3860	474.925819771676	543.364696195346	551.555986383347	524.092002158468	573.333495778709	484.555254935037
MSTRG.3861	0	0	0	0	0	0
MSTRG.3862	550.735575040395	574.215072719257	655.76217465043	603.623473303138	645.77316704813	564.539423695907
MSTRG.3863	214.051073699911	271.682348097673	249.463299184834	227.378436734121	261.489545070105	225.071730699192
MSTRG.3864	63.5464125046609	61.7007530478232	57.8923268150459	68.3154944447809	85.6908306479735	54.8728599638526
MSTRG.3865	761.442100713744	764.293199044003	779.96753036271	616.878718493917	704.078268313761	682.655579889285
MSTRG.3866	15.6078907906185	16.9179484163386	13.6836408835563	13.2552451907784	17.6682125047368	19.5310179532357
MSTRG.3867	147.160113168688	82.5993952091826	121.04759243146	128.473914926006	121.027255657447	119.976253141305
MSTRG.3868	1231.90852311667	1263.87026404412	1268.36825112964	1259.24829312395	1239.42510720729	1217.43345241836
MSTRG.3869	374.589378974843	364.233477669408	344.196197609455	331.381129769459	353.364250094736	326.447014361225
MSTRG.3870	1.11484934218703	0	0	1.01963424544449	0.88341062523684	0.930048473963603
MSTRG.3871	2272.06295937718	2159.52635667381	1933.60371562253	2061.70044428876	2175.84036995834	2215.3754649813
